165,consultation_pregnancy_and_maternity_1,Have you obtained the views of #{wordings[strand]} on the impact of the #{function_policy_substitution}?,"This question asks whether any individuals representing the interests of #{wordings[strand]} have been consulted on the impact of the #{function_policy_substitution}.<br/><br/> #{data[""extra_strand_wordings""][""consultation""][1][strand]} The consultation may have been arranged specifically for this particular #{function_policy_substitution} or for part of a wider consultation process.<br/><br/> The available answers to this question are:<br/> <ul><li>Yes</li> <li>No</li> </ul><br/>"
166,impact_pregnancy_and_maternity_1,Describe how the #{function_policy_substitution} meets the needs of #{wordings[strand]}?,"This question asks you to assess how the #{function_policy_substitution} meets the particular needs of #{wordings[strand]}.<br/><br/> If the #{function_policy_substitution} is not meeting the needs of any #{wordings[strand]} effectively purely because of their #{descriptive_term[strand]} then this should be noted.  Again if the #{function_policy_substitution} is meeting the needs of any #{wordings[strand]} effectively then it should be noted.  If the #{function_policy_substitution} has no role, positive or negative, in meeting the needs of any #{wordings[strand]} effectively then it should be noted. "
167,additional_work_pregnancy_and_maternity_1,Do you need any more information to complete the assessment?,This question asks you to reflect upon whether you think that you need further information to obtain a comprehensive view of the impact of the #{function_policy_substitution}.<br/><br/> The Impact section asked you to identify existing information to assess the impact of the #{function_policy_substitution} on #{wordings[strand]}.<br/><br/> The Consultation section asked you to who had been consulted about the impact of the #{function_policy_substitution}. <br/><br/> Even with these two sources of information you may feel that there is additional information required such as further data collection and analysis of further consultation.
168,impact_pregnancy_and_maternity_10,Please give more information about the contradictory evidence.,This question asks you to record the details of the contradictory evidence.<br/><br/>
169,additional_work_pregnancy_and_maternity_10,Please explain how individuals may be impacted.,"Please explain how the #{function_policy_substitution} may prevent #{wordings[strand]} being treated differently, in an unfair or inappropriate way, just because of their #{sentence_desc(strand)}?  For example an activity with the impact of encouraging participation and access for #{wordings[strand]} would prevent them being treated unfairly. "
170,additional_work_pregnancy_and_maternity_11,Please explain how.,Please explain how the #{function_policy_substitution} may foster good relations between people who share the relevant characteric and those who do not.    For example an activity with the impact of encouraging participation of #{wordings[strand]} in activities they might not otherwise access could foster good relations. 
171,additional_work_pregnancy_and_maternity_2,Please explain what information you need.,"A brief description of the nature of the information, source and timescales for collection will be sufficient."
172,consultation_pregnancy_and_maternity_2,"If not, why not?",This question asks why groups have not been consulted on the impact of the #{function_policy_substitution}.<br/><br/> The available answers to this question are:<ul> <li>No relevant individuals identified.  This would be the correct answer if it had been decided that there were no suitable groups representing the interests of #{wordings[strand]} to consult with.</li> <li>There are plans to consult relevant individuals.  This would be the correct answer if the consultation was planned but had not yet taken place.</li> <li>There are no plans to consult relevant individuals.  There may be reasons why the Council had decided not to consult on the impact of the #{function_policy_substitution}.</li></ul>
173,impact_pregnancy_and_maternity_2,Do you have evidence to support the assessment?,"This question asks you whether you have any information to support your assessment of the impact of the #{function_policy_substitution} that you recorded in the previous question.<br/><br/> The information could take a wide variety of forms from regular performance management information, evaluation work, surveys, academic publications and audit reports.<br/><br/> The available answers are:<br/> <ul><li>Yes</li> <li>No</li> </ul> If you have not got information to support the assessment of impact you might like to think on what basis you made the assessment."
174,impact_pregnancy_and_maternity_3,Please record the type of evidence and where it is from?,"This question asks you to record the nature of the information you have used to make your assessment of the impact.<br/><br/> A brief description of the information, its source and date is sufficient. e.g.<br/> Internal Audit Report.<br/> ABC Ltd<br/> October 2012"
175,purpose_pregnancy_and_maternity_3,#{wordings[strand_short]},"<p>Having due regard to the need to advance equality of opportunity between persons who share a relevant protected characteristic and persons who do not share it involves the need to:</p><ul><li>remove or minimise disadvantages suffered by persons who share a relevant protected characteristic that are connected to that characteristic;</li><li>take steps to meet the needs of persons who share a relevant protected characteristic that are different from the needs of persons who do not share it;</li><li>encourage persons who share a relevant protected characteristic to participate in public life or in any other activity in which participation by such persons is disproportionately low.</li><p>The steps involved in meeting the needs of disabled persons that are different from the needs of persons who are not disabled include, in particular, steps to take account of disabled persons’ disabilities.Having due regard to the need to foster good relations between persons who share a relevant protected characteristic and persons who do not share it involves having due regard, in particular, to the need to:</p><ul><li>tackle prejudice;</li><li>promote understanding.</li></ul><p>It is acceptable that this #{function_policy_substitution} treats some persons more favourably than others.</p>"
176,additional_work_pregnancy_and_maternity_3,Is there any more work you feel is necessary to complete the assessment?,Is there any more consultation or enquiry which you would like to complete before submitting the analysis for approval.  The answers to some of the earlier questions may have flagged areas which further scruntiny or you could perhaps highlight by way of a comment in the report.
177,consultation_pregnancy_and_maternity_3,"If so, how did you obtain these views?",This question asks you to list the groups that have been consulted and the date of the consultation.<br/><br/> If any future consultations are planned please record these details as well.
178,additional_work_pregnancy_and_maternity_4,"Do you think that the #{function_policy_substitution} has a role in preventing #{wordings[strand]} being treated differently, in an unfair or inappropriate way, just because of their #{sentence_desc(strand)}?",This question asks you to assess whether the #{function_policy_substitution} could have a role in eliminating discrimination or harassment faced by #{wordings[strand]} as a result of their #{descriptive_term[strand]}.<br/><br/> There will be a minority of #{function_policy_substitution}s that are intended to eliminate discrimination or harassment as their primary purpose and some #{function_policy_substitution}s which might have a secondary role in eliminating discrimination or harassment.
179,consultation_pregnancy_and_maternity_4,Have you obtained the views of relevant stakeholders on the impact of the #{function_policy_substitution} on #{wordings[strand]}?,"This question asks whether any stakeholders with knowledge and expertise on the #{""different "" if strand == ""gender""}interests of #{wordings[strand]} have been consulted on the impact of the #{function_policy_substitution}.<br/><br/> #{data[""extra_strand_wordings""][""consultation""][4][strand]} The consultation may have been arranged specifically for this particular #{function_policy_substitution} or for a wider consultation.<br/><br/> The available answers to this question are:<br/> <ul><li>Yes</li> <li>No</li> </ul><br/>  Please note that if your have not consulted with either individuals or stakeholders then you will not be allowed to continue with the assement until you have carried out some consultation."
180,impact_pregnancy_and_maternity_4,Do you plan to collect any evidence?,This question asks you whether the Council has any plans to collect information to assess the impact of the #{function_policy_substitution}.
181,additional_work_pregnancy_and_maternity_44,Please explain what work needs to be done.,A brief description of the nature of the work and timescales for completion will be sufficient.
182,impact_pregnancy_and_maternity_5,What evidence will be collected and when?,This question asks you to estimate the timescales for collecting additional information.<br/><br/> If you are not sure about the timescales please note this in the space provided.
183,consultation_pregnancy_and_maternity_5,"If not, why not?",This question asks why stakeholders have not been consulted on the impact of the #{function_policy_substitution}.<br/><br/> The available answers to this question are:<ul> <li>No relevant stakeholders identified.  This would be the correct answer if it had been decided that there were no suitable stakeholders representing the interests of #{wordings[strand]} to consult with.</li> <li>There are plans to consult relevant stakeholders.  This would be the correct answer if the consultation was planned but had not yet taken place.</li> <li>There are no plans to consult relevant stakeholders.  There may be reasons why the Council had decided not to consult on the impact of the #{function_policy_substitution}.</li></ul>
184,additional_work_pregnancy_and_maternity_6,Do you think that the #{function_policy_substitution} could help foster good relations between persons who share the relevant protected characteristic and persons who do not share it?,This question asks you to assess whether the #{function_policy_substitution} could have a role in assisting #{wordings[strand]} to get on better with each other.<br/><br/> There will be a minority of #{function_policy_substitution}s that are intended to promote good relations as their primary purpose and some #{function_policy_substitution}s that might have this as a secondary role.
185,consultation_pregnancy_and_maternity_6,"If so, how did you obtain these views?",This question asks you to list the groups that have been consulted and the date of the consultation.<br/><br/> If any future consultations are planned please record these details as well.
186,impact_pregnancy_and_maternity_6,Have you received any other feedback about the #{function_policy_substitution} in meeting the needs of #{wordings[strand]}?,"This question asks you if there are other measures by which you could assess the impact of the #{function_policy_substitution} on #{wordings[strand]}#{data[""extra_strand_wordings""][""impact""][6][""extra_word""][strand]}.  Such measures might be the level of complaints, anecdotal evidence or your first hand experience of the #{function_policy_substitution}.<br/><br/>#{data[""extra_strand_wordings""][""impact""][6][""extra_paragraph""][strand]} The available answers to this question are:<br/> <ul><li>Yes</li> <li>No</li> </ul><br/> In the light of this question you may want to go back and review your assessment of the impact of the #{function_policy_substitution} on #{wordings[strand]}."
187,consultation_pregnancy_and_maternity_7,Is there anything about the #{function_policy_substitution} and the way it affects #{wordings[strand]} which needs highlighting?,"This question asks you to identify any issues about the way in which the #{function_policy_substitution} has an impact upon #{wordings[strand]}.  An issue will be where there is a differential impact.  #{data[""extra_strand_wordings""][""consultation""][7][strand]}<br/><br/> Differential impact can be positive or negative.  Negative or adverse differential impact needs to be addressed by putting in place compensatory measures.<br/><br/> Some differential impact is intentional and can be characterised as positive action."
188,impact_pregnancy_and_maternity_7,Please record the nature of such feedback.,"This question asks you to record the details of any additional measures.<br/><br/> A brief description, source and date will be sufficient."
189,impact_pregnancy_and_maternity_8,"You may have evidence from more than one source.  If so, does it present a consistent view?",This question asks you whether all the information from the range of sources gives a consistent assessment of the impact of the #{function_policy_substitution}.
190,impact_pregnancy_and_maternity_9,Is there anything about the #{function_policy_substitution} and the way it affects #{wordings[strand]} which needs highlighting?,"This question asks you to identify any issues about the way in which the #{function_policy_substitution} has an impact upon people from different religions or beliefs.  An issue will be where there is a differential impact.  #{data[""extra_strand_wordings""][""impact""][9][strand]}<br/><br/> Differential impact can be positive or negative. Negative or adverse differential impact needs to be addressed by putting in place compensatory measures.<br/><br/> Some differential impact is intentional and can be characterised as positive action."
191,impact_race_1,Describe how the #{function_policy_substitution} meets the needs of #{wordings[strand]}?,"This question asks you to assess how the #{function_policy_substitution} meets the particular needs of #{wordings[strand]}.<br/><br/> If the #{function_policy_substitution} is not meeting the needs of any #{wordings[strand]} effectively purely because of their #{descriptive_term[strand]} then this should be noted.  Again if the #{function_policy_substitution} is meeting the needs of any #{wordings[strand]} effectively then it should be noted.  If the #{function_policy_substitution} has no role, positive or negative, in meeting the needs of any #{wordings[strand]} effectively then it should be noted. "
192,additional_work_race_1,Do you need any more information to complete the assessment?,This question asks you to reflect upon whether you think that you need further information to obtain a comprehensive view of the impact of the #{function_policy_substitution}.<br/><br/> The Impact section asked you to identify existing information to assess the impact of the #{function_policy_substitution} on #{wordings[strand]}.<br/><br/> The Consultation section asked you to who had been consulted about the impact of the #{function_policy_substitution}. <br/><br/> Even with these two sources of information you may feel that there is additional information required such as further data collection and analysis of further consultation.
193,consultation_race_1,Have you obtained the views of #{wordings[strand]} on the impact of the #{function_policy_substitution}?,"This question asks whether any individuals representing the interests of #{wordings[strand]} have been consulted on the impact of the #{function_policy_substitution}.<br/><br/> #{data[""extra_strand_wordings""][""consultation""][1][strand]} The consultation may have been arranged specifically for this particular #{function_policy_substitution} or for part of a wider consultation process.<br/><br/> The available answers to this question are:<br/> <ul><li>Yes</li> <li>No</li> </ul><br/>"
194,additional_work_race_10,Please explain how individuals may be impacted.,"Please explain how the #{function_policy_substitution} may prevent #{wordings[strand]} being treated differently, in an unfair or inappropriate way, just because of their #{sentence_desc(strand)}?  For example an activity with the impact of encouraging participation and access for #{wordings[strand]} would prevent them being treated unfairly. "
195,impact_race_10,Please give more information about the contradictory evidence.,This question asks you to record the details of the contradictory evidence.<br/><br/>
196,additional_work_race_11,Please explain how.,Please explain how the #{function_policy_substitution} may foster good relations between people who share the relevant characteric and those who do not.    For example an activity with the impact of encouraging participation of #{wordings[strand]} in activities they might not otherwise access could foster good relations. 
197,impact_race_2,Do you have evidence to support the assessment?,"This question asks you whether you have any information to support your assessment of the impact of the #{function_policy_substitution} that you recorded in the previous question.<br/><br/> The information could take a wide variety of forms from regular performance management information, evaluation work, surveys, academic publications and audit reports.<br/><br/> The available answers are:<br/> <ul><li>Yes</li> <li>No</li> </ul> If you have not got information to support the assessment of impact you might like to think on what basis you made the assessment."
198,additional_work_race_2,Please explain what information you need.,"A brief description of the nature of the information, source and timescales for collection will be sufficient."
199,consultation_race_2,"If not, why not?",This question asks why groups have not been consulted on the impact of the #{function_policy_substitution}.<br/><br/> The available answers to this question are:<ul> <li>No relevant individuals identified.  This would be the correct answer if it had been decided that there were no suitable groups representing the interests of #{wordings[strand]} to consult with.</li> <li>There are plans to consult relevant individuals.  This would be the correct answer if the consultation was planned but had not yet taken place.</li> <li>There are no plans to consult relevant individuals.  There may be reasons why the Council had decided not to consult on the impact of the #{function_policy_substitution}.</li></ul>
200,additional_work_race_3,Is there any more work you feel is necessary to complete the assessment?,Is there any more consultation or enquiry which you would like to complete before submitting the analysis for approval.  The answers to some of the earlier questions may have flagged areas which further scruntiny or you could perhaps highlight by way of a comment in the report.
201,impact_race_3,Please record the type of evidence and where it is from?,"This question asks you to record the nature of the information you have used to make your assessment of the impact.<br/><br/> A brief description of the information, its source and date is sufficient. e.g.<br/> Internal Audit Report.<br/> ABC Ltd<br/> October 2012"
202,consultation_race_3,"If so, how did you obtain these views?",This question asks you to list the groups that have been consulted and the date of the consultation.<br/><br/> If any future consultations are planned please record these details as well.
203,purpose_race_3,#{wordings[strand_short]},"<p>Having due regard to the need to advance equality of opportunity between persons who share a relevant protected characteristic and persons who do not share it involves the need to:</p><ul><li>remove or minimise disadvantages suffered by persons who share a relevant protected characteristic that are connected to that characteristic;</li><li>take steps to meet the needs of persons who share a relevant protected characteristic that are different from the needs of persons who do not share it;</li><li>encourage persons who share a relevant protected characteristic to participate in public life or in any other activity in which participation by such persons is disproportionately low.</li><p>The steps involved in meeting the needs of disabled persons that are different from the needs of persons who are not disabled include, in particular, steps to take account of disabled persons’ disabilities.Having due regard to the need to foster good relations between persons who share a relevant protected characteristic and persons who do not share it involves having due regard, in particular, to the need to:</p><ul><li>tackle prejudice;</li><li>promote understanding.</li></ul><p>It is acceptable that this #{function_policy_substitution} treats some persons more favourably than others.</p>"
204,impact_race_4,Do you plan to collect any evidence?,This question asks you whether the Council has any plans to collect information to assess the impact of the #{function_policy_substitution}.
205,additional_work_race_4,"Do you think that the #{function_policy_substitution} has a role in preventing #{wordings[strand]} being treated differently, in an unfair or inappropriate way, just because of their #{sentence_desc(strand)}?",This question asks you to assess whether the #{function_policy_substitution} could have a role in eliminating discrimination or harassment faced by #{wordings[strand]} as a result of their #{descriptive_term[strand]}.<br/><br/> There will be a minority of #{function_policy_substitution}s that are intended to eliminate discrimination or harassment as their primary purpose and some #{function_policy_substitution}s which might have a secondary role in eliminating discrimination or harassment.
206,consultation_race_4,Have you obtained the views of relevant stakeholders on the impact of the #{function_policy_substitution} on #{wordings[strand]}?,"This question asks whether any stakeholders with knowledge and expertise on the #{""different "" if strand == ""gender""}interests of #{wordings[strand]} have been consulted on the impact of the #{function_policy_substitution}.<br/><br/> #{data[""extra_strand_wordings""][""consultation""][4][strand]} The consultation may have been arranged specifically for this particular #{function_policy_substitution} or for a wider consultation.<br/><br/> The available answers to this question are:<br/> <ul><li>Yes</li> <li>No</li> </ul><br/>  Please note that if your have not consulted with either individuals or stakeholders then you will not be allowed to continue with the assement until you have carried out some consultation."
207,additional_work_race_44,Please explain what work needs to be done.,A brief description of the nature of the work and timescales for completion will be sufficient.
208,consultation_race_5,"If not, why not?",This question asks why stakeholders have not been consulted on the impact of the #{function_policy_substitution}.<br/><br/> The available answers to this question are:<ul> <li>No relevant stakeholders identified.  This would be the correct answer if it had been decided that there were no suitable stakeholders representing the interests of #{wordings[strand]} to consult with.</li> <li>There are plans to consult relevant stakeholders.  This would be the correct answer if the consultation was planned but had not yet taken place.</li> <li>There are no plans to consult relevant stakeholders.  There may be reasons why the Council had decided not to consult on the impact of the #{function_policy_substitution}.</li></ul>
209,impact_race_5,What evidence will be collected and when?,This question asks you to estimate the timescales for collecting additional information.<br/><br/> If you are not sure about the timescales please note this in the space provided.
210,impact_race_6,Have you received any other feedback about the #{function_policy_substitution} in meeting the needs of #{wordings[strand]}?,"This question asks you if there are other measures by which you could assess the impact of the #{function_policy_substitution} on #{wordings[strand]}#{data[""extra_strand_wordings""][""impact""][6][""extra_word""][strand]}.  Such measures might be the level of complaints, anecdotal evidence or your first hand experience of the #{function_policy_substitution}.<br/><br/>#{data[""extra_strand_wordings""][""impact""][6][""extra_paragraph""][strand]} The available answers to this question are:<br/> <ul><li>Yes</li> <li>No</li> </ul><br/> In the light of this question you may want to go back and review your assessment of the impact of the #{function_policy_substitution} on #{wordings[strand]}."
211,additional_work_race_6,Do you think that the #{function_policy_substitution} could help foster good relations between persons who share the relevant protected characteristic and persons who do not share it?,This question asks you to assess whether the #{function_policy_substitution} could have a role in assisting #{wordings[strand]} to get on better with each other.<br/><br/> There will be a minority of #{function_policy_substitution}s that are intended to promote good relations as their primary purpose and some #{function_policy_substitution}s that might have this as a secondary role.
212,consultation_race_6,"If so, how did you obtain these views?",This question asks you to list the groups that have been consulted and the date of the consultation.<br/><br/> If any future consultations are planned please record these details as well.
213,consultation_race_7,Is there anything about the #{function_policy_substitution} and the way it affects #{wordings[strand]} which needs highlighting?,"This question asks you to identify any issues about the way in which the #{function_policy_substitution} has an impact upon #{wordings[strand]}.  An issue will be where there is a differential impact.  #{data[""extra_strand_wordings""][""consultation""][7][strand]}<br/><br/> Differential impact can be positive or negative.  Negative or adverse differential impact needs to be addressed by putting in place compensatory measures.<br/><br/> Some differential impact is intentional and can be characterised as positive action."
214,impact_race_7,Please record the nature of such feedback.,"This question asks you to record the details of any additional measures.<br/><br/> A brief description, source and date will be sufficient."
215,impact_race_8,"You may have evidence from more than one source.  If so, does it present a consistent view?",This question asks you whether all the information from the range of sources gives a consistent assessment of the impact of the #{function_policy_substitution}.
216,impact_race_9,Is there anything about the #{function_policy_substitution} and the way it affects #{wordings[strand]} which needs highlighting?,"This question asks you to identify any issues about the way in which the #{function_policy_substitution} has an impact upon people from different religions or beliefs.  An issue will be where there is a differential impact.  #{data[""extra_strand_wordings""][""impact""][9][strand]}<br/><br/> Differential impact can be positive or negative. Negative or adverse differential impact needs to be addressed by putting in place compensatory measures.<br/><br/> Some differential impact is intentional and can be characterised as positive action."
217,impact_sexual_orientation_1,Describe how the #{function_policy_substitution} meets the needs of #{wordings[strand]}?,"This question asks you to assess how the #{function_policy_substitution} meets the particular needs of #{wordings[strand]}.<br/><br/> If the #{function_policy_substitution} is not meeting the needs of any #{wordings[strand]} effectively purely because of their #{descriptive_term[strand]} then this should be noted.  Again if the #{function_policy_substitution} is meeting the needs of any #{wordings[strand]} effectively then it should be noted.  If the #{function_policy_substitution} has no role, positive or negative, in meeting the needs of any #{wordings[strand]} effectively then it should be noted. "
218,consultation_sexual_orientation_1,Have you obtained the views of #{wordings[strand]} on the impact of the #{function_policy_substitution}?,"This question asks whether any individuals representing the interests of #{wordings[strand]} have been consulted on the impact of the #{function_policy_substitution}.<br/><br/> #{data[""extra_strand_wordings""][""consultation""][1][strand]} The consultation may have been arranged specifically for this particular #{function_policy_substitution} or for part of a wider consultation process.<br/><br/> The available answers to this question are:<br/> <ul><li>Yes</li> <li>No</li> </ul><br/>"
219,additional_work_sexual_orientation_1,Do you need any more information to complete the assessment?,This question asks you to reflect upon whether you think that you need further information to obtain a comprehensive view of the impact of the #{function_policy_substitution}.<br/><br/> The Impact section asked you to identify existing information to assess the impact of the #{function_policy_substitution} on #{wordings[strand]}.<br/><br/> The Consultation section asked you to who had been consulted about the impact of the #{function_policy_substitution}. <br/><br/> Even with these two sources of information you may feel that there is additional information required such as further data collection and analysis of further consultation.
220,impact_sexual_orientation_10,Please give more information about the contradictory evidence.,This question asks you to record the details of the contradictory evidence.<br/><br/>
221,additional_work_sexual_orientation_10,Please explain how individuals may be impacted.,"Please explain how the #{function_policy_substitution} may prevent #{wordings[strand]} being treated differently, in an unfair or inappropriate way, just because of their #{sentence_desc(strand)}?  For example an activity with the impact of encouraging participation and access for #{wordings[strand]} would prevent them being treated unfairly. "
222,additional_work_sexual_orientation_11,Please explain how.,Please explain how the #{function_policy_substitution} may foster good relations between people who share the relevant characteric and those who do not.    For example an activity with the impact of encouraging participation of #{wordings[strand]} in activities they might not otherwise access could foster good relations. 
223,impact_sexual_orientation_2,Do you have evidence to support the assessment?,"This question asks you whether you have any information to support your assessment of the impact of the #{function_policy_substitution} that you recorded in the previous question.<br/><br/> The information could take a wide variety of forms from regular performance management information, evaluation work, surveys, academic publications and audit reports.<br/><br/> The available answers are:<br/> <ul><li>Yes</li> <li>No</li> </ul> If you have not got information to support the assessment of impact you might like to think on what basis you made the assessment."
224,consultation_sexual_orientation_2,"If not, why not?",This question asks why groups have not been consulted on the impact of the #{function_policy_substitution}.<br/><br/> The available answers to this question are:<ul> <li>No relevant individuals identified.  This would be the correct answer if it had been decided that there were no suitable groups representing the interests of #{wordings[strand]} to consult with.</li> <li>There are plans to consult relevant individuals.  This would be the correct answer if the consultation was planned but had not yet taken place.</li> <li>There are no plans to consult relevant individuals.  There may be reasons why the Council had decided not to consult on the impact of the #{function_policy_substitution}.</li></ul>
225,additional_work_sexual_orientation_2,Please explain what information you need.,"A brief description of the nature of the information, source and timescales for collection will be sufficient."
226,additional_work_sexual_orientation_3,Is there any more work you feel is necessary to complete the assessment?,Is there any more consultation or enquiry which you would like to complete before submitting the analysis for approval.  The answers to some of the earlier questions may have flagged areas which further scruntiny or you could perhaps highlight by way of a comment in the report.
227,impact_sexual_orientation_3,Please record the type of evidence and where it is from?,"This question asks you to record the nature of the information you have used to make your assessment of the impact.<br/><br/> A brief description of the information, its source and date is sufficient. e.g.<br/> Internal Audit Report.<br/> ABC Ltd<br/> October 2012"
228,consultation_sexual_orientation_3,"If so, how did you obtain these views?",This question asks you to list the groups that have been consulted and the date of the consultation.<br/><br/> If any future consultations are planned please record these details as well.
229,purpose_sexual_orientation_3,#{wordings[strand_short]},"<p>Having due regard to the need to advance equality of opportunity between persons who share a relevant protected characteristic and persons who do not share it involves the need to:</p><ul><li>remove or minimise disadvantages suffered by persons who share a relevant protected characteristic that are connected to that characteristic;</li><li>take steps to meet the needs of persons who share a relevant protected characteristic that are different from the needs of persons who do not share it;</li><li>encourage persons who share a relevant protected characteristic to participate in public life or in any other activity in which participation by such persons is disproportionately low.</li><p>The steps involved in meeting the needs of disabled persons that are different from the needs of persons who are not disabled include, in particular, steps to take account of disabled persons’ disabilities.Having due regard to the need to foster good relations between persons who share a relevant protected characteristic and persons who do not share it involves having due regard, in particular, to the need to:</p><ul><li>tackle prejudice;</li><li>promote understanding.</li></ul><p>It is acceptable that this #{function_policy_substitution} treats some persons more favourably than others.</p>"
230,impact_sexual_orientation_4,Do you plan to collect any evidence?,This question asks you whether the Council has any plans to collect information to assess the impact of the #{function_policy_substitution}.
231,additional_work_sexual_orientation_4,"Do you think that the #{function_policy_substitution} has a role in preventing #{wordings[strand]} being treated differently, in an unfair or inappropriate way, just because of their #{sentence_desc(strand)}?",This question asks you to assess whether the #{function_policy_substitution} could have a role in eliminating discrimination or harassment faced by #{wordings[strand]} as a result of their #{descriptive_term[strand]}.<br/><br/> There will be a minority of #{function_policy_substitution}s that are intended to eliminate discrimination or harassment as their primary purpose and some #{function_policy_substitution}s which might have a secondary role in eliminating discrimination or harassment.
232,consultation_sexual_orientation_4,Have you obtained the views of relevant stakeholders on the impact of the #{function_policy_substitution} on #{wordings[strand]}?,"This question asks whether any stakeholders with knowledge and expertise on the #{""different "" if strand == ""gender""}interests of #{wordings[strand]} have been consulted on the impact of the #{function_policy_substitution}.<br/><br/> #{data[""extra_strand_wordings""][""consultation""][4][strand]} The consultation may have been arranged specifically for this particular #{function_policy_substitution} or for a wider consultation.<br/><br/> The available answers to this question are:<br/> <ul><li>Yes</li> <li>No</li> </ul><br/>  Please note that if your have not consulted with either individuals or stakeholders then you will not be allowed to continue with the assement until you have carried out some consultation."
233,additional_work_sexual_orientation_44,Please explain what work needs to be done.,A brief description of the nature of the work and timescales for completion will be sufficient.
234,consultation_sexual_orientation_5,"If not, why not?",This question asks why stakeholders have not been consulted on the impact of the #{function_policy_substitution}.<br/><br/> The available answers to this question are:<ul> <li>No relevant stakeholders identified.  This would be the correct answer if it had been decided that there were no suitable stakeholders representing the interests of #{wordings[strand]} to consult with.</li> <li>There are plans to consult relevant stakeholders.  This would be the correct answer if the consultation was planned but had not yet taken place.</li> <li>There are no plans to consult relevant stakeholders.  There may be reasons why the Council had decided not to consult on the impact of the #{function_policy_substitution}.</li></ul>
235,impact_sexual_orientation_5,What evidence will be collected and when?,This question asks you to estimate the timescales for collecting additional information.<br/><br/> If you are not sure about the timescales please note this in the space provided.
236,additional_work_sexual_orientation_6,Do you think that the #{function_policy_substitution} could help foster good relations between persons who share the relevant protected characteristic and persons who do not share it?,This question asks you to assess whether the #{function_policy_substitution} could have a role in assisting #{wordings[strand]} to get on better with each other.<br/><br/> There will be a minority of #{function_policy_substitution}s that are intended to promote good relations as their primary purpose and some #{function_policy_substitution}s that might have this as a secondary role.
237,impact_sexual_orientation_6,Have you received any other feedback about the #{function_policy_substitution} in meeting the needs of #{wordings[strand]}?,"This question asks you if there are other measures by which you could assess the impact of the #{function_policy_substitution} on #{wordings[strand]}#{data[""extra_strand_wordings""][""impact""][6][""extra_word""][strand]}.  Such measures might be the level of complaints, anecdotal evidence or your first hand experience of the #{function_policy_substitution}.<br/><br/>#{data[""extra_strand_wordings""][""impact""][6][""extra_paragraph""][strand]} The available answers to this question are:<br/> <ul><li>Yes</li> <li>No</li> </ul><br/> In the light of this question you may want to go back and review your assessment of the impact of the #{function_policy_substitution} on #{wordings[strand]}."
238,consultation_sexual_orientation_6,"If so, how did you obtain these views?",This question asks you to list the groups that have been consulted and the date of the consultation.<br/><br/> If any future consultations are planned please record these details as well.
239,impact_sexual_orientation_7,Please record the nature of such feedback.,"This question asks you to record the details of any additional measures.<br/><br/> A brief description, source and date will be sufficient."
240,consultation_sexual_orientation_7,Is there anything about the #{function_policy_substitution} and the way it affects #{wordings[strand]} which needs highlighting?,"This question asks you to identify any issues about the way in which the #{function_policy_substitution} has an impact upon #{wordings[strand]}.  An issue will be where there is a differential impact.  #{data[""extra_strand_wordings""][""consultation""][7][strand]}<br/><br/> Differential impact can be positive or negative.  Negative or adverse differential impact needs to be addressed by putting in place compensatory measures.<br/><br/> Some differential impact is intentional and can be characterised as positive action."
241,impact_sexual_orientation_8,"You may have evidence from more than one source.  If so, does it present a consistent view?",This question asks you whether all the information from the range of sources gives a consistent assessment of the impact of the #{function_policy_substitution}.
242,impact_sexual_orientation_9,Is there anything about the #{function_policy_substitution} and the way it affects #{wordings[strand]} which needs highlighting?,"This question asks you to identify any issues about the way in which the #{function_policy_substitution} has an impact upon people from different religions or beliefs.  An issue will be where there is a differential impact.  #{data[""extra_strand_wordings""][""impact""][9][strand]}<br/><br/> Differential impact can be positive or negative. Negative or adverse differential impact needs to be addressed by putting in place compensatory measures.<br/><br/> Some differential impact is intentional and can be characterised as positive action."
